river,year,row_id,x,y,DamBin,DamBin_encoded,Regulated_binary,DamDistance_km,migration_rate_m_per_yr,curvature_1_per_m,EVI_change_2000_2016_unitless,EVI_change_2016_2024_unitless,Delta_EVI_change_unitless,CV_runoff_ERA5_2000_2016_unitless,CV_runoff_ERA5_2016_2024_unitless,Delta_ERA5_CV_unitless
Blackwarrior,2016,460,427747.4432,3611729.917,10–30 km,2,1,16.52844591,13.55958683,-0.000445599,0.024390252,0.130699118,0.106308866,1.238918841,0.953451531,-0.28546731
Blackwarrior,2016,461,427961.2172,3611615.389,10–30 km,2,1,16.71903809,17.08999886,-0.000190408,0.059188032,0.360377272,0.30118924,1.238918841,0.953451531,-0.28546731
Blackwarrior,2016,462,428263.8233,3611418.263,10–30 km,2,1,17.02295124,19.03936014,9.45e-06,0.024158396,0.516749652,0.492591256,1.238918841,0.953451531,-0.28546731
Blackwarrior,2016,463,428529.6133,3611251.585,10–30 km,2,1,17.28585258,-15.97686194,0.000361231,0.019985202,0.30651248,0.286527278,1.238918841,0.953451531,-0.28546731
Blackwarrior,2016,464,428686.5418,3611171.668,10–30 km,2,1,17.42515962,-1.225226441,0.000125417,0.016985736,0.374405501,0.357419765,1.238918841,0.953451531,-0.28546731
Blackwarrior,2016,465,428989.2658,3611051.378,10–30 km,2,1,17.66532797,-7.454041522,-7.63e-05,0.087366092,0.412211501,0.324845409,1.238918841,0.953451531,-0.28546731
Blackwarrior,2016,466,429168.0001,3610933.874,10–30 km,2,1,17.85000219,-3.039156871,0.001014333,0.044553268,0.526417463,0.481864195,1.238918841,0.953451531,-0.28546731
Blackwarrior,2016,467,429267.8804,3610916.041,10–30 km,2,1,17.91075576,0.485087415,0.007880554,0.082509132,0.186483701,0.103974569,1.238918841,0.953451531,-0.28546731
Blackwarrior,2016,468,429363.6419,3610943.106,10–30 km,2,1,17.93000651,3.633917626,0.003538853,0.066194234,0.159171837,0.092977603,1.238918841,0.953451531,-0.28546731
Blackwarrior,2016,469,429476.8137,3611080.058,10–30 km,2,1,17.8603329,1.751205992,0.000836778,0.077508979,0.089242388,0.011733409,1.238918841,0.953451531,-0.28546731
Blackwarrior,2016,470,429598.2432,3611300.349,10–30 km,2,1,17.72260499,25.50509921,7.26e-05,0.034595217,0.375289069,0.340693852,1.238918841,0.953451531,-0.28546731
Blackwarrior,2016,471,429992.6549,3611989.873,10–30 km,2,1,17.31535321,7.668357341,4.74e-05,0.066006408,0.23612047,0.170114062,1.269338391,0.960713259,-0.308625132
Blackwarrior,2016,472,430194.5497,3612456.547,10–30 km,2,1,17.02074046,7.048731343,0.000441258,0.066355445,0.249812552,0.183457107,1.269338391,0.960713259,-0.308625132
Blackwarrior,2016,473,430261.1838,3612595.13,10–30 km,2,1,16.93878161,-7.52311378,0.000702241,0.082732745,0.186377523,0.103644778,1.269338391,0.960713259,-0.308625132
Blackwarrior,2016,474,430313.3727,3613013.569,10–30 km,2,1,16.61523879,4.244619398,0.000787822,0.09642826,0.088204366,-0.008223894,1.074889652,0.97652205,-0.098367602
Blackwarrior,2016,475,430291.4337,3613175.3,10–30 km,2,1,16.46808005,-4.416796776,0.002091068,0.085748206,0.347086457,0.261338251,1.074889652,0.97652205,-0.098367602
Blackwarrior,2016,476,430157.4652,3613408.138,10–30 km,2,1,16.19989883,-1.428848643,0.000674278,0.075263759,0.128317264,0.053053505,1.074889652,0.97652205,-0.098367602
Blackwarrior,2016,477,429974.3475,3613610.315,10–30 km,2,1,15.93014418,-3.584871313,0.00088296,0.015886461,0.235354572,0.219468111,1.074889652,0.97652205,-0.098367602
Blackwarrior,2016,478,429807.264,3613737.543,10–30 km,2,1,15.73200441,-5.172258441,0.001160219,0.053530456,0.285868905,0.232338449,1.074889652,0.97652205,-0.098367602
Blackwarrior,2016,479,429602.8925,3613816.275,10–30 km,2,1,15.55474135,-5.934493384,0.00286569,0.050797013,0.371055259,0.320258246,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,480,429503.8087,3613801.708,10–30 km,2,1,15.51372055,1.821415202,0.006212534,0.094099176,0.344344552,0.250245376,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,481,429377.0007,3613709.675,10–30 km,2,1,15.52436456,-7.189651406,0.000506054,0.079840123,0.297544305,0.217704182,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,482,429165.1137,3613420.647,10–30 km,2,1,15.66199465,-1.025919425,-9.03e-05,0.088019226,0.20780009,0.119780864,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,483,428987.272,3613220.752,10–30 km,2,1,15.74573911,-14.13898347,-0.00061127,0.066006609,0.080386001,0.014379392,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,484,428816.7972,3613084.161,10–30 km,2,1,15.78161911,-8.79209262,-0.000858857,0.065059006,0.332579255,0.267520249,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,485,428661.9582,3612993.4,10–30 km,2,1,15.78738991,16.91731092,-0.000428823,0.05879536,0.341796796,0.283001436,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,486,428435.1848,3612889.455,10–30 km,2,1,15.77375391,-21.4990495,-0.000477856,0.059433339,0.247147645,0.187714306,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,487,428145.3462,3612756.803,10–30 km,2,1,15.76188175,22.65712642,-0.00104042,0.04562174,0.201669658,0.156047918,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,488,427839.6932,3612766.491,10–30 km,2,1,15.62077885,15.02142878,-0.000507849,0.040830083,0.400894273,0.36006419,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,489,427380.1264,3612861.66,10–30 km,2,1,15.34378485,-3.824742514,-0.000156094,0.066640623,0.355398062,0.288757439,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,490,426734.1362,3613019.212,10–30 km,2,1,14.94856605,37.11337975,-0.000263359,0.076025766,0.324410091,0.248384325,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,491,426127.07,3613283.966,10–30 km,2,1,14.4852181,-21.62474662,-0.000719104,0.101837243,0.266107695,0.164270452,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,492,425834.0948,3613688.6,10–30 km,2,1,14.0055756,-1.211545366,-0.000569209,0.122731272,0.119306183,-0.003425089,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,493,425614.0525,3614283.419,10–30 km,2,1,13.37124475,2.30417088,-0.000490547,0.089525451,-0.006435663,-0.095961114,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,494,425576.784,3614679.004,10–30 km,2,1,12.98575193,-20.35033782,-0.001537314,0.089312818,0.089955542,0.000642724,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,495,425716.0453,3614958.39,10–30 km,2,1,12.77156051,-2.420302468,-0.000875927,0.170752303,0.080372808,-0.090379495,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,496,425977.5697,3615229.95,10–30 km,2,1,12.61456131,3.498106123,0.000280219,0.142571333,-0.355535977,-0.49810731,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,497,426211.9901,3615483.762,10–30 km,2,1,12.47231864,9.855614182,0.000727514,0.071389065,0.237116684,0.165727619,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,498,426317.3555,3615929.356,10–30 km,2,1,12.10963807,26.08532466,0.000717915,0.160851384,0.175949696,0.015098312,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,499,426335.6472,3616249.442,10–30 km,2,1,11.82814562,-7.641265081,0.001970382,0.128175572,0.24165284,0.113477268,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,500,426196.1108,3616482.829,10–30 km,2,1,11.55725515,-6.078442865,0.000353489,0.197559143,0.030875216,-0.166683927,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,501,425855.7672,3616814.175,10–30 km,2,1,11.11239983,-26.50105968,-0.000256665,0.04689453,0.314107645,0.267213115,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,502,425594.7962,3617301.447,10–30 km,2,1,10.56048449,-15.41886618,-0.000347639,0.072959362,0.358960345,0.286000983,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,503,425447.1421,3617729.209,10–30 km,2,1,10.11001837,-49.72447613,-0.000360371,0.112273464,0.143730492,0.031457028,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,504,425381.4588,3618107.465,0–10 km,1,1,9.739542986,-2.527677559,-0.000391351,0.059522997,0.249934283,0.190411286,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,505,425350.0391,3618446.369,0–10 km,1,1,9.420588865,-20.09575078,-0.000967382,0.037715035,0.398436789,0.360721754,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,506,425410.5079,3618650.947,0–10 km,1,1,9.264635816,24.90593097,-0.00142331,0.088994888,0.171390456,0.082395568,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,507,425520.9568,3618809.137,0–10 km,1,1,9.175464329,1.522668753,0.000450121,0.134960527,0.148731695,0.013771168,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,508,425677.899,3619163.276,0–10 km,1,1,8.942080254,-1.621135098,0.001161528,0.119816254,0.156039482,0.036223228,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,509,425639.1073,3619395.709,0–10 km,1,1,8.721780934,-24.12920556,0.001218095,0.13803279,0.117972801,-0.020059989,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,510,425516.6293,3619653.512,0–10 km,1,1,8.437473711,11.78437991,0.000139603,0.087802716,0.229927002,0.142124286,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,511,425408.1742,3620005.246,0–10 km,1,1,8.080112014,-5.495673847,0.001989625,0.019214962,0.425181669,0.405966707,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,512,425287.5798,3620155.238,0–10 km,1,1,7.889238245,11.4586496,0.001975737,0.028846775,0.241683927,0.212837152,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,513,424783.4803,3620019.949,0–10 km,1,1,7.75997059,12.01918645,0.000391663,0.083062282,0.393863149,0.310800867,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,514,424462.9252,3619899.325,0–10 km,1,1,7.726441606,12.48182422,0.000555719,0.078709289,0.051335478,-0.027373811,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,515,424219.0815,3619747.623,0–10 km,1,1,7.766254823,-20.95018344,0.000792845,0.090197951,0.088029013,-0.002168938,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,516,424031.0458,3619590.618,0–10 km,1,1,7.84136604,9.686496726,0.000892195,0.166873654,0.06088727,-0.105986384,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,517,423909.4889,3619382.78,0–10 km,1,1,7.993592231,4.257164733,0.000488215,0.060692234,0.188522451,0.127830217,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,518,423831.9022,3619240.461,0–10 km,1,1,8.102145438,-1.808300316,-0.001682617,0.075545667,-0.007036766,-0.082582433,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,519,423758.6238,3619136.781,0–10 km,1,1,8.177085004,8.29478319,-0.004695548,0.113574137,0.013791022,-0.099783115,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,520,423589.1244,3619087.178,0–10 km,1,1,8.1730876,23.09787086,-0.000580692,0.07570657,0.068278955,-0.007427615,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,521,423150.4448,3619059.828,0–10 km,1,1,8.082353253,17.82178541,-0.000314612,0.132396446,-0.048406166,-0.180802612,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,522,422874.1198,3619094.111,0–10 km,1,1,7.986637459,-17.04502443,-0.001519913,0.096137754,0.12965219,0.033514436,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,523,422705.4545,3619142.155,0–10 km,1,1,7.90582076,4.551847501,-0.001546514,0.091720711,0.022716405,-0.069004306,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,524,422475.4121,3619359.077,0–10 km,1,1,7.651235528,2.06070968,-0.000540898,0.146677971,-0.044791924,-0.191469895,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,525,422236.1693,3619666.177,0–10 km,1,1,7.310808061,11.0557219,-0.000639801,0.132882439,0.154163726,0.021281287,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,526,422129.7683,3619965.989,0–10 km,1,1,6.999134121,-28.75372474,-0.000767975,0.1525799,0.058429274,-0.094150626,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,527,422077.2014,3620275.976,0–10 km,1,1,6.684818677,6.856204575,-0.000875721,0.104422962,0.136231021,0.031808059,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,528,422114.0451,3620516.337,0–10 km,1,1,6.451637074,-7.140231168,-0.000589837,0.087288528,0.181762411,0.094473883,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,529,422184.7129,3620853.79,0–10 km,1,1,6.128596285,31.43239996,-0.000233099,0.10082333,0.192954774,0.092131444,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,530,422351.6522,3621314.378,0–10 km,1,1,5.705613703,29.81277024,-0.000255352,0.102477491,0.216025611,0.11354812,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,531,422507.4674,3621588.177,0–10 km,1,1,5.47271951,-3.236787996,-0.000588357,0.05073816,0.037143508,-0.013594652,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,532,422622.3684,3621779.356,0–10 km,1,1,5.31676054,11.05842842,-0.001615814,0.089651415,0.107900898,0.018249483,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,533,422791.6229,3621917.75,0–10 km,1,1,5.232439126,-16.44504635,-0.001020901,0.098446916,0.223762779,0.125315863,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,534,423132.048,3622052.919,0–10 km,1,1,5.219938455,-19.52159036,-0.000641505,0.040771834,0.008687773,-0.032084061,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,535,423512.2847,3622093.913,0–10 km,1,1,5.33528192,-3.394593955,-0.000463613,0.0218036,0.153733131,0.131929531,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,536,423905.0325,3622027.374,0–10 km,1,1,5.574964211,-1.115309046,-0.000185875,0.031207095,0.191838482,0.160631387,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,537,424139.2218,3621995.707,0–10 km,1,1,5.719436181,14.80392484,0.001098914,0.07272082,0.155296282,0.082575462,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,538,424287.283,3621987.271,0–10 km,1,1,5.804066158,4.819307928,0.007554388,0.040030279,0.444675243,0.404644964,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,539,424360.9498,3622103.24,0–10 km,1,1,5.746349296,1.720136913,0.001549743,0.048499203,0.446844511,0.398345308,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,540,424447.0284,3622349.114,0–10 km,1,1,5.592120704,32.69770802,0.000125392,0.045953876,0.402229914,0.356276038,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,541,424633.0542,3622925.213,0–10 km,1,1,5.253436286,-10.89781883,0.000211665,0.002001878,0.204609024,0.202607146,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,542,424666.4319,3623190.293,0–10 km,1,1,5.078388541,22.71244291,0.001690944,0.048659095,0.114844923,0.066185828,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,543,424642.528,3623374.07,0–10 km,1,1,4.92888081,5.951884008,0.000696084,0.098588306,0.345222226,0.24663392,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,544,424539.767,3623786.918,0–10 km,1,1,4.566539463,-12.09498044,0.000658038,0.059397733,0.153644174,0.094246441,1.141346808,0.953773281,-0.187573527
Blackwarrior,2016,545,424347.4519,3624010.545,0–10 km,1,1,4.273394397,-24.94906507,0.000460878,0.056849267,0.332872137,0.27602287,1.093508029,0.977809191,-0.115698838
Blackwarrior,2016,546,424092.2867,3624305.537,0–10 km,1,1,3.886039473,22.61927162,2.54e-05,0.047399919,0.203283919,0.155884,1.093508029,0.977809191,-0.115698838
Blackwarrior,2016,547,423733.0245,3624686.12,0–10 km,1,1,3.364559816,-26.46179069,-6.53e-05,0.082451023,-0.006322185,-0.088773208,1.093508029,0.977809191,-0.115698838
Blackwarrior,2016,548,423541.9297,3624905.824,0–10 km,1,1,3.076228927,37.78497811,7.18e-05,0.038988468,0.114747539,0.075759071,1.093508029,0.977809191,-0.115698838
Blackwarrior,2016,549,423049.6571,3625501.011,0–10 km,1,1,2.319075167,-6.248913038,0.000108268,0.015664777,0.027861461,0.012196684,1.093508029,0.977809191,-0.115698838
Blackwarrior,2016,550,422534.8178,3625924.394,0–10 km,1,1,1.653033205,27.40005022,0.000398677,0.02092094,-0.393765446,-0.414686386,1.093508029,0.977809191,-0.115698838
Blackwarrior,2016,551,422346.321,3626020.152,0–10 km,1,1,1.444720819,9.465211804,0.002426483,0.062241078,0.102334227,0.040093149,1.093508029,0.977809191,-0.115698838
Blackwarrior,2016,552,422204.1467,3626065.008,0–10 km,1,1,1.30565108,4.734143079,0.001405364,0.057664739,0.038973663,-0.018691076,1.093508029,0.977809191,-0.115698838
Blackwarrior,2016,553,421936.611,3626073.986,0–10 km,1,1,1.106671744,12.63560522,0.001824336,0.06475082,0.065089732,0.000338912,1.093508029,0.977809191,-0.115698838
Blackwarrior,2016,554,421779.7496,3625975.893,0–10 km,1,1,1.091167487,-0.509966224,0.005100661,0.041248834,0.03257149,-0.008677344,1.093508029,0.977809191,-0.115698838
Blackwarrior,2016,555,421761.2447,3625826.472,0–10 km,1,1,1.211845382,-9.704865498,0.0023694,0.015317769,0.056312958,0.040995189,1.093508029,0.977809191,-0.115698838
Blackwarrior,2016,556,421766.4442,3625655.141,0–10 km,1,1,1.368296084,-13.16861172,0.000682681,0.025637911,0.23512518,0.209487269,1.093508029,0.977809191,-0.115698838
Blackwarrior,2016,557,421825.013,3625452.08,0–10 km,1,1,1.577788815,11.81301892,-0.000150144,0.038765814,0.107566018,0.068800204,1.093508029,0.977809191,-0.115698838
Blackwarrior,2016,558,421870.2208,3625233.426,0–10 km,1,1,1.797145499,10.5509194,-0.00140613,0.01074632,0.00620998,-0.00453634,1.093508029,0.977809191,-0.115698838
Blackwarrior,2016,559,421857.5645,3625086.029,0–10 km,1,1,1.930444779,-8.006702305,-0.006169237,0.084058503,0.280057373,0.19599887,1.093508029,0.977809191,-0.115698838
Blackwarrior,2016,560,421766.3325,3625003.037,0–10 km,1,1,1.980797778,-5.783984726,-0.003085663,0.045221161,0.23985836,0.194637199,1.093508029,0.977809191,-0.115698838
Blackwarrior,2016,561,421570.5884,3624969.958,0–10 km,1,1,1.966592826,-13.01461988,-0.000646853,0.026268146,0.130840201,0.104572055,1.093508029,0.977809191,-0.115698838
Blackwarrior,2016,562,421342.6289,3624962.257,0–10 km,1,1,1.944493012,15.01141382,-0.000174328,0.027315928,0.100065593,0.072749665,1.093508029,0.977809191,-0.115698838
Blackwarrior,2016,563,421034.0069,3624947.607,0–10 km,1,1,1.961230111,-13.77549704,-1.74e-05,0.056983355,0.052739363,-0.004243992,1.093508029,0.977809191,-0.115698838
Blackwarrior,2016,564,420676.8797,3624961.717,0–10 km,1,1,2.009723172,-18.36236102,0.000149603,0.097023687,0.023986312,-0.073037375,1.093508029,0.977809191,-0.115698838
Blackwarrior,2016,565,420284.5278,3624932.816,0–10 km,1,1,2.172136238,2.357259807,0.00026646,0.043050274,-0.019823057,-0.062873331,1.195021086,1.026127762,-0.168893324
Blackwarrior,2016,566,419928.8087,3624875.47,0–10 km,1,1,2.39310332,19.8392177,0.000773294,0.079344437,0.168175267,0.08883083,1.195021086,1.026127762,-0.168893324
Blackwarrior,2016,567,419785.7803,3624794.837,0–10 km,1,1,2.538730787,11.99376032,-6.75e-05,0.054552623,0.241850366,0.187297743,1.195021086,1.026127762,-0.168893324
Blackwarrior,2016,568,419526.4178,3624669.999,0–10 km,1,1,2.790920986,5.548417646,-0.001726727,0.084217154,0.066556497,-0.017660657,1.195021086,1.026127762,-0.168893324
Blackwarrior,2016,569,419319.5437,3624688.931,0–10 km,1,1,2.90542745,4.053334099,-0.001469627,0.093429736,0.282894851,0.189465115,1.195021086,1.026127762,-0.168893324
Blackwarrior,2016,570,419060.4957,3624854.869,0–10 km,1,1,2.962667182,2.015247785,-0.000185297,0.121241121,0.155263762,0.034022641,1.195021086,1.026127762,-0.168893324
Blackwarrior,2016,571,418763.0717,3625016.093,0–10 km,1,1,3.083224572,24.81847875,-0.00016707,0.090101237,0.168800453,0.078699216,1.195021086,1.026127762,-0.168893324
Blackwarrior,2016,572,418542.5971,3625159.866,0–10 km,1,1,3.179509659,-8.725846384,-0.001550738,0.122153538,0.256525786,0.134372248,1.195021086,1.026127762,-0.168893324
Blackwarrior,2016,573,418480.8437,3625251.79,0–10 km,1,1,3.182747184,6.624391962,-0.009234246,0.125184042,0.322962782,0.19777874,1.195021086,1.026127762,-0.168893324
Blackwarrior,2016,574,418485.4678,3625353.229,0–10 km,1,1,3.127333459,6.289360428,-0.002753939,0.109995639,0.110664663,0.000669024,1.195021086,1.026127762,-0.168893324
